Type,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Outcome,Removal of more than just outer clothing,Road name,postcode,Postal code,Time difference
0,51.512856,-0.073254,1,1,1,0,1,0,Mansell Street,"Mansell Street, East Smithfield, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 8AL, United Kingdom",E1 8AL,53.0
1,51.513447,-0.093493,1,1,5,1,4,0,Bow Churchyard,"Bow Wine Vaults, 10, Bow Churchyard, Cheap, City of London, Greater London, England, EC4M 9DQ, United Kingdom",EC4M 9DQ,39.0
0,51.51265,-0.101452,1,1,0,0,1,0,St Andrew's Hill,"The Cockpit, 7, St Andrew's Hill, Blackfriars, City of London, Greater London, England, EC4V 5BY, United Kingdom",EC4V 5BY,49.0
0,51.517032,-0.089451,1,2,14,3,1,0,Coleman Street,"80, Coleman Street, Barbican, City of London, Greater London, England, EC2R 5BJ, United Kingdom",EC2R 5BJ,1.0
1,51.506255,-0.074901,1,1,13,3,1,0,Tower Bridge,"Tower Bridge, Tower Liberty, Wapping, London Borough of Tower Hamlets, London, Greater London, England, SE1 2LY, United Kingdom",SE1 2LY,46.0
0,51.51104,-0.113726,1,1,0,0,6,0,Victoria Embankment Gardens,"Temple Station, Victoria Embankment Gardens, St Clement Danes, Holborn, City of Westminster, Greater London, England, WC2R 2PH, United Kingdom",WC2R 2PH,25.0
0,51.506255,-0.074901,1,2,13,2,1,0,Tower Bridge,"Tower Bridge, Tower Liberty, Wapping, London Borough of Tower Hamlets, London, Greater London, England, SE1 2LY, United Kingdom",SE1 2LY,6.0
1,51.516814,-0.08162,1,2,15,3,4,0,Alderman's Walk,"St Botolph-without-Bishopsgate, Alderman's Walk, Bishopsgate, City of London, Greater London, England, EC2M 3TL, United Kingdom",EC2M 3TL,25.0
1,51.513389,-0.080034,1,1,13,0,0,0,Leadenhall Street,"100, Leadenhall Street, Bishopsgate, City of London, Greater London, England, EC3A 4AA, United Kingdom",EC3A 4AA,20.0
1,51.525568,-0.032468,1,3,1,2,0,0,Mile End Road,"429, Mile End Road, Mile End, London Borough of Tower Hamlets, London, Greater London, England, E3 4PA, United Kingdom",E3 4PA,73.0
0,51.509848,-0.104494,1,1,15,3,4,0,Blackfriars Bridge,"Blackfriars Bridge, Blackfriars, City of London, Greater London, England, EC4Y 0DH, United Kingdom",EC4Y 0DH,27.0
0,51.509848,-0.104494,1,2,5,1,1,0,Blackfriars Bridge,"Blackfriars Bridge, Blackfriars, City of London, Greater London, England, EC4Y 0DH, United Kingdom",EC4Y 0DH,70.0
0,51.509757,-0.083386,1,3,15,3,0,0,St. Dunstan's Lane,"St. Dunstan's Lane, Cornhill, City of London, Greater London, England, EC3R 8AD, United Kingdom",EC3R 8AD,7.0
0,51.509993,-0.083506,0,1,12,2,1,0,Botolph Alley,"St Mary-at-Hill, Botolph Alley, Cornhill, City of London, Greater London, England, EC3R 8DT, United Kingdom",EC3R 8DT,15.0
0,51.509993,-0.083506,1,1,5,1,1,0,Botolph Alley,"St Mary-at-Hill, Botolph Alley, Cornhill, City of London, Greater London, England, EC3R 8DT, United Kingdom",EC3R 8DT,1.0
0,51.520624,-0.10964,1,2,13,3,1,0,St Cross Street,"Leather Lane Market, St Cross Street, Hatton Garden, Holborn, London Borough of Camden, London, Greater London, England, EC1N 8UH, United Kingdom",EC1N 8UH,5.0
1,51.509993,-0.083506,1,1,15,3,1,0,Botolph Alley,"St Mary-at-Hill, Botolph Alley, Cornhill, City of London, Greater London, England, EC3R 8DT, United Kingdom",EC3R 8DT,6.0
0,51.520624,-0.10964,1,2,13,1,0,0,St Cross Street,"Leather Lane Market, St Cross Street, Hatton Garden, Holborn, London Borough of Camden, London, Greater London, England, EC1N 8UH, United Kingdom",EC1N 8UH,19.0
1,51.511923,-0.086624,1,2,15,3,4,0,Clements Lane,"St Clements Church, Clements Lane, Cornhill, City of London, Greater London, England, EC4N 7HR, United Kingdom",EC4N 7HR,20.0
0,51.513171,-0.077694,1,2,15,3,1,0,Aldgate,"88-90, Aldgate, City of London, Greater London, England, EC3M 4ST, United Kingdom",EC3M 4ST,95.0
0,51.509414,-0.093791,1,2,13,3,1,0,Queen Street Place,"Southwark Bridge, Queen Street Place, Vintry, City of London, Greater London, England, EC4R 1AG, United Kingdom",EC4R 1AG,24.0
1,51.511224,-0.074115,1,1,7,1,0,0,Goodman's Yard,"Goodman's Yard, Aldgate, City of London, Greater London, England, E1 8AT, United Kingdom",E1 8AT,30.0
1,51.510182,-0.092865,0,2,13,3,4,0,Queen Street Place,"Thames Exchange, 72, Queen Street Place, Vintry, City of London, Greater London, England, EC4R 1AG, United Kingdom",EC4R 1AG,4.0
1,51.516814,-0.08162,1,1,15,3,6,0,Alderman's Walk,"St Botolph-without-Bishopsgate, Alderman's Walk, Bishopsgate, City of London, Greater London, England, EC2M 3TL, United Kingdom",EC2M 3TL,17.0
0,51.512462,-0.076095,1,1,15,2,1,0,Vine Street,"Thai Square, Vine Street, Aldgate, City of London, Greater London, England, EC3N 2HS, United Kingdom",EC3N 2HS,27.0
1,51.517576,-0.079786,1,1,13,0,4,1,Bishopsgate,"Bishopsgate Police Station, 182, Bishopsgate, City of London, Greater London, England, EC2M 4NP, United Kingdom",EC2M 4NP,23.0
1,51.517032,-0.089451,1,1,13,0,4,1,Coleman Street,"80, Coleman Street, Barbican, City of London, Greater London, England, EC2R 5BJ, United Kingdom",EC2R 5BJ,0.0
1,51.517032,-0.089451,1,1,1,0,1,1,Coleman Street,"80, Coleman Street, Barbican, City of London, Greater London, England, EC2R 5BJ, United Kingdom",EC2R 5BJ,1.0
1,51.518091,-0.078308,1,2,1,0,4,0,Widegate Street,"Finest Dental, 22, Widegate Street, Bishopsgate, City of London, Greater London, England, E1 7HP, United Kingdom",E1 7HP,6.0
1,51.513051,-0.104001,1,2,7,1,2,0,Apothecary Street,"RBS, Apothecary Street, Blackfriars, City of London, Greater London, England, EC4V 6BW, United Kingdom",EC4V 6BW,24.0
1,51.517149,-0.08776,1,3,13,3,4,0,London Wall,"Boots Opticians, 160-161, London Wall, Cornhill, City of London, Greater London, England, EC2M 5QD, United Kingdom",EC2M 5QD,4.0
0,51.512856,-0.073254,1,3,15,3,1,0,Mansell Street,"Mansell Street, East Smithfield, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 8AL, United Kingdom",E1 8AL,1.0
1,51.509848,-0.104494,1,3,1,0,4,0,Blackfriars Bridge,"Blackfriars Bridge, Blackfriars, City of London, Greater London, England, EC4Y 0DH, United Kingdom",EC4Y 0DH,14.0
1,51.514203,-0.094628,1,2,10,2,0,0,Cheapside,"Hotel Chocolat, 43, Cheapside, Cheap, City of London, Greater London, England, EC2V 6AH, United Kingdom",EC2V 6AH,9.0
1,51.516814,-0.08162,1,2,14,3,4,0,Alderman's Walk,"St Botolph-without-Bishopsgate, Alderman's Walk, Bishopsgate, City of London, Greater London, England, EC2M 3TL, United Kingdom",EC2M 3TL,2.0
1,51.511711,-0.07421,1,3,15,3,5,0,Portsoken Street,"Lloyds Chambers, Portsoken Street, Aldgate, City of London, Greater London, England, E1 8BZ, United Kingdom",E1 8BZ,63.0
0,51.51265,-0.101452,1,2,15,1,1,0,St Andrew's Hill,"The Cockpit, 7, St Andrew's Hill, Blackfriars, City of London, Greater London, England, EC4V 5BY, United Kingdom",EC4V 5BY,30.0
0,51.517576,-0.079786,1,1,13,1,0,1,Bishopsgate,"Bishopsgate Police Station, 182, Bishopsgate, City of London, Greater London, England, EC2M 4NP, United Kingdom",EC2M 4NP,19.0
0,51.516351,-0.082965,1,2,7,1,1,0,Wormwood Street,"Barclays, Wormwood Street, Bishopsgate, City of London, Greater London, England, EC2M 1RQ, United Kingdom",EC2M 1RQ,3.0
1,51.514547,-0.112039,1,2,12,3,4,0,Bell Yard,"7, Bell Yard, Gray's Inn, Holborn, Islington, London, Greater London, England, WC2A 2JR, United Kingdom",WC2A 2JR,4.0
0,51.509848,-0.104494,1,3,15,2,5,0,Blackfriars Bridge,"Blackfriars Bridge, Blackfriars, City of London, Greater London, England, EC4Y 0DH, United Kingdom",EC4Y 0DH,1.0
1,51.512882,-0.084768,1,2,14,3,0,0,Corbet Court,"Corbet Court, Cornhill, City of London, Greater London, England, EC3V 0AT, United Kingdom",EC3V 0AT,47.0
1,51.512888,-0.094482,1,1,15,3,4,0,Watling Court,"Watling Court, Vintry, City of London, Greater London, England, EC4M 9BB, United Kingdom",EC4M 9BB,24.0
1,51.512888,-0.094482,1,1,15,3,4,0,Watling Court,"Watling Court, Vintry, City of London, Greater London, England, EC4M 9BB, United Kingdom",EC4M 9BB,1.0
0,51.512147,-0.092077,1,2,3,0,4,0,Queen Victoria Street,"3 Queen Victoria Street, Queen Victoria Street, Vintry, City of London, Greater London, England, EC4N 4TZ, United Kingdom",EC4N 4TZ,3.0
0,51.512108,-0.097973,1,2,15,3,1,0,Queen Victoria Street,"Old Change House, 128, Queen Victoria Street, Vintry, City of London, Greater London, England, EC4V 4EH, United Kingdom",EC4V 4EH,45.0
1,51.517576,-0.079786,1,1,13,1,1,0,Bishopsgate,"Bishopsgate Police Station, 182, Bishopsgate, City of London, Greater London, England, EC2M 4NP, United Kingdom",EC2M 4NP,1.0
1,51.517576,-0.079786,1,2,15,3,1,0,Bishopsgate,"Bishopsgate Police Station, 182, Bishopsgate, City of London, Greater London, England, EC2M 4NP, United Kingdom",EC2M 4NP,1.0
1,51.517576,-0.079786,1,2,15,3,1,0,Bishopsgate,"Bishopsgate Police Station, 182, Bishopsgate, City of London, Greater London, England, EC2M 4NP, United Kingdom",EC2M 4NP,1.0
1,51.517576,-0.079786,1,2,13,3,1,0,Bishopsgate,"Bishopsgate Police Station, 182, Bishopsgate, City of London, Greater London, England, EC2M 4NP, United Kingdom",EC2M 4NP,1.0
0,51.516966,-0.1059,1,1,14,3,0,0,Plumtree Court,"The Plumtree, 54, Plumtree Court, West Smithfield, City of London, Greater London, England, EC4A 3BL, United Kingdom",EC4A 3BL,91.0
0,51.51792,-0.092628,1,1,1,0,0,0,St Alphage Garden,"Saint Alphage Gardens, St Alphage Garden, Barbican, City of London, Greater London, England, EC2Y 5AU, United Kingdom",EC2Y 5AU,7.0
1,51.50995,-0.078665,0,3,13,1,1,0,Muscovy Street,"Muscovy Street, Aldgate, City of London, Greater London, England, EC3N 4AL, United Kingdom",EC3N 4AL,2.0
1,51.516855,-0.080234,1,1,1,0,1,1,Devonshire Row,"Eat Viet, 10, Devonshire Row, Bishopsgate, City of London, Greater London, England, EC2M 4RH, United Kingdom",EC2M 4RH,40.0
1,51.508963,-0.073894,1,2,13,3,1,0,Tower Bridge Approach,"Tower Bridge Approach, East Smithfield, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1W 1DD, United Kingdom",E1W 1DD,50.0
0,51.515866,-0.073675,1,1,14,3,1,0,Old Castle Street,"Bradbury Court, 24, Old Castle Street, Spitalfields, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 7AJ, United Kingdom",E1 7AJ,33.0
1,51.518864,-0.097562,1,2,2,0,1,0,Aldersgate Street,"160, Aldersgate Street, Cheap, City of London, Greater London, England, EC1A 4HT, United Kingdom",EC1A 4HT,21.0
1,51.514627,-0.072156,1,1,13,0,0,0,Leman Street,"Aldgate Tower, 2, Leman Street, East Smithfield, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 8FA, United Kingdom",E1 8FA,17.0
0,51.516351,-0.082965,1,2,14,3,1,0,Wormwood Street,"Barclays, Wormwood Street, Bishopsgate, City of London, Greater London, England, EC2M 1RQ, United Kingdom",EC2M 1RQ,30.0
0,51.512147,-0.092077,1,3,7,1,0,0,Queen Victoria Street,"3 Queen Victoria Street, Queen Victoria Street, Vintry, City of London, Greater London, England, EC4N 4TZ, United Kingdom",EC4N 4TZ,78.0
1,51.512598,-0.084967,1,1,13,2,0,1,Gracechurch Street,"20, Gracechurch Street, Cornhill, City of London, Greater London, England, EC3V 0BG, United Kingdom",EC3V 0BG,87.0
1,51.51637,-0.081912,1,1,13,3,0,0,Wormwood Street,"Coral, Wormwood Street, Bishopsgate, City of London, Greater London, England, EC2M 1RQ, United Kingdom",EC2M 1RQ,4.0
1,51.517058,-0.083296,1,2,14,3,4,0,Old Broad Street,"New Broad Street House, 35, Old Broad Street, Bishopsgate, City of London, Greater London, England, EC2M 1JB, United Kingdom",EC2M 1JB,93.0
1,51.516814,-0.08162,1,1,5,1,0,0,Alderman's Walk,"St Botolph-without-Bishopsgate, Alderman's Walk, Bishopsgate, City of London, Greater London, England, EC2M 3TL, United Kingdom",EC2M 3TL,26.0
0,51.512598,-0.084967,1,2,4,0,0,0,Gracechurch Street,"20, Gracechurch Street, Cornhill, City of London, Greater London, England, EC3V 0BG, United Kingdom",EC3V 0BG,48.0
1,51.504848,-0.090033,1,2,12,2,1,0,Marshalsea Road,"Roman Southwark, Marshalsea Road, Bankside, The Borough, London Borough of Southwark, London, Greater London, England, SE1 1UN, United Kingdom",SE1 1UN,24.0
1,51.504848,-0.090033,1,2,13,3,1,0,Marshalsea Road,"Roman Southwark, Marshalsea Road, Bankside, The Borough, London Borough of Southwark, London, Greater London, England, SE1 1UN, United Kingdom",SE1 1UN,4.0
1,51.516814,-0.08162,1,1,9,0,4,0,Alderman's Walk,"St Botolph-without-Bishopsgate, Alderman's Walk, Bishopsgate, City of London, Greater London, England, EC2M 3TL, United Kingdom",EC2M 3TL,29.0
1,51.50995,-0.078665,1,2,15,3,4,0,Muscovy Street,"Muscovy Street, Aldgate, City of London, Greater London, England, EC3N 4AL, United Kingdom",EC3N 4AL,25.0
0,51.512598,-0.084967,0,2,1,0,4,0,Gracechurch Street,"20, Gracechurch Street, Cornhill, City of London, Greater London, England, EC3V 0BG, United Kingdom",EC3V 0BG,38.0
1,51.512598,-0.084967,1,3,6,1,4,0,Gracechurch Street,"20, Gracechurch Street, Cornhill, City of London, Greater London, England, EC3V 0BG, United Kingdom",EC3V 0BG,4.0
1,51.516233,-0.077392,1,2,10,1,4,0,Harrow Place,"3 Leaf, 12, Harrow Place, Aldgate, City of London, Greater London, England, E1 7DB, United Kingdom",E1 7DB,1.0
1,51.516351,-0.082965,1,2,13,1,0,0,Wormwood Street,"Barclays, Wormwood Street, Bishopsgate, City of London, Greater London, England, EC2M 1RQ, United Kingdom",EC2M 1RQ,23.0
1,51.514203,-0.094628,1,1,8,1,5,0,Cheapside,"Hotel Chocolat, 43, Cheapside, Cheap, City of London, Greater London, England, EC2V 6AH, United Kingdom",EC2V 6AH,4.0
0,51.52181,-0.097929,1,3,14,3,1,0,Glasshouse Yard,"Therese House, 29-30, Glasshouse Yard, Farringdon, Finsbury, London Borough of Islington, London, Greater London, England, EC1M 7AJ, United Kingdom",EC1M 7AJ,1.0
0,51.52181,-0.097929,1,1,1,0,1,0,Glasshouse Yard,"Therese House, 29-30, Glasshouse Yard, Farringdon, Finsbury, London Borough of Islington, London, Greater London, England, EC1M 7AJ, United Kingdom",EC1M 7AJ,25.0
1,51.513297,-0.101959,1,1,15,3,4,0,Carter Lane,"69, Carter Lane, Blackfriars, City of London, Greater London, England, EC4V 5EA, United Kingdom",EC4V 5EA,27.0
1,51.511616,-0.086551,1,3,15,3,0,0,Lombard Court,"Cyclebeat, 8, Lombard Court, Cornhill, City of London, Greater London, England, EC3V 9BJ, United Kingdom",EC3V 9BJ,17.0
1,51.516814,-0.08162,1,3,15,3,6,0,Alderman's Walk,"St Botolph-without-Bishopsgate, Alderman's Walk, Bishopsgate, City of London, Greater London, England, EC2M 3TL, United Kingdom",EC2M 3TL,49.0
1,51.511165,-0.100822,1,1,14,3,4,0,Queen Victoria Street,"BT, 135, Queen Victoria Street, Blackfriars, City of London, Greater London, England, EC4V 4AA, United Kingdom",EC4V 4AA,24.0
1,51.510913,-0.101395,1,1,14,3,2,0,White Lion Hill,"White Lion Hill, Blackfriars, City of London, Greater London, England, EC4V 3DB, United Kingdom",EC4V 3DB,2.0
1,51.518511,-0.08531,1,1,0,0,4,0,Eldon Street,"Costa, 9, Eldon Street, Bishopsgate, City of London, Greater London, England, EC2M 7LS, United Kingdom",EC2M 7LS,24.0
0,51.522233,-0.107382,1,1,14,3,1,0,Clerkenwell Road,"Clerkenwell Road, Little Italy, Clerkenwell, London Borough of Islington, London, Greater London, England, EC1R 3BT, United Kingdom",EC1R 3BT,21.0
1,51.517431,-0.082458,1,1,15,3,4,0,Liverpool Street,"Andaz Liverpool Street, 40, Liverpool Street, Bishopsgate, City of London, Greater London, England, EC2M 7QN, United Kingdom",EC2M 7QN,77.0
1,51.518189,-0.082628,1,1,14,3,4,0,Octagon Arcade,"Boots, Octagon Arcade, Bishopsgate, City of London, Greater London, England, EC2M 2AB, United Kingdom",EC2M 2AB,1.0
1,51.517431,-0.082458,1,2,15,1,4,0,Liverpool Street,"Andaz Liverpool Street, 40, Liverpool Street, Bishopsgate, City of London, Greater London, England, EC2M 7QN, United Kingdom",EC2M 7QN,1.0
0,51.521463,-0.107054,1,2,11,1,1,0,Saffron Street,"1, Saffron Street, Hatton Garden, Holborn, London Borough of Camden, London, Greater London, England, EC1N 8QT, United Kingdom",EC1N 8QT,22.0
0,51.515307,-0.097277,1,1,13,0,1,0,St. Martin's Le Grand,"St. Martin's Le Grand, Cheap, City of London, Greater London, England, EC1A 4EN, United Kingdom",EC1A 4EN,75.0
0,51.515307,-0.097277,1,1,13,0,1,0,St. Martin's Le Grand,"St. Martin's Le Grand, Cheap, City of London, Greater London, England, EC1A 4EN, United Kingdom",EC1A 4EN,1.0
1,51.514763,-0.075508,1,1,13,2,1,0,St. Botolph Street,"St. Botolph Street, Aldgate, City of London, Greater London, England, EC3A 7QX, United Kingdom",EC3A 7QX,64.0
1,51.50932,-0.084701,1,3,13,3,4,0,Lower Thames Street,"Northern and Shell, 10, Lower Thames Street, Cornhill, City of London, Greater London, England, EC3R 6EN, United Kingdom",EC3R 6EN,29.0
1,51.509344,-0.080665,1,1,15,3,5,0,Byward Street,"Byward Street, Cornhill, City of London, Greater London, England, EC3R 5AT, United Kingdom",EC3R 5AT,1.0
1,51.510786,-0.068816,0,1,9,0,4,0,Royal Mint Street,"66, Royal Mint Street, East Smithfield, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 8LG, United Kingdom",E1 8LG,61.0
1,51.517032,-0.089451,1,3,13,0,1,0,Coleman Street,"80, Coleman Street, Barbican, City of London, Greater London, England, EC2R 5BJ, United Kingdom",EC2R 5BJ,4.0
1,51.510651,-0.080322,1,2,13,1,1,0,Mark Lane,"Corn Exchange, 55, Mark Lane, Bishopsgate, City of London, Greater London, England, EC3R 7NE, United Kingdom",EC3R 7NE,8.0
1,51.511611,-0.080728,1,2,13,1,1,0,Star Alley,"Star Alley, Bishopsgate, City of London, Greater London, England, EC3M 3JY, United Kingdom",EC3M 3JY,1.0
1,51.510651,-0.080322,0,1,13,1,1,0,Mark Lane,"Corn Exchange, 55, Mark Lane, Bishopsgate, City of London, Greater London, England, EC3R 7NE, United Kingdom",EC3R 7NE,2.0
1,51.511118,-0.090203,1,0,13,3,1,0,Cannon Street,"78, Cannon Street, Vintry, City of London, Greater London, England, EC4N 6AG, United Kingdom",EC4N 6AG,5.0
1,51.517576,-0.079786,1,1,15,3,1,0,Bishopsgate,"Bishopsgate Police Station, 182, Bishopsgate, City of London, Greater London, England, EC2M 4NP, United Kingdom",EC2M 4NP,29.0
1,51.516855,-0.080234,1,2,2,0,4,0,Devonshire Row,"Eat Viet, 10, Devonshire Row, Bishopsgate, City of London, Greater London, England, EC2M 4RH, United Kingdom",EC2M 4RH,12.0
1,51.516855,-0.080234,1,2,13,3,4,0,Devonshire Row,"Eat Viet, 10, Devonshire Row, Bishopsgate, City of London, Greater London, England, EC2M 4RH, United Kingdom",EC2M 4RH,1.0
1,51.512462,-0.076095,1,2,14,3,4,0,Vine Street,"Thai Square, Vine Street, Aldgate, City of London, Greater London, England, EC3N 2HS, United Kingdom",EC3N 2HS,11.0
0,51.50995,-0.078665,1,2,14,3,1,0,Muscovy Street,"Muscovy Street, Aldgate, City of London, Greater London, England, EC3N 4AL, United Kingdom",EC3N 4AL,37.0
0,51.50995,-0.078665,1,1,14,3,1,0,Muscovy Street,"Muscovy Street, Aldgate, City of London, Greater London, England, EC3N 4AL, United Kingdom",EC3N 4AL,1.0
1,51.510182,-0.092865,1,3,12,3,0,0,Queen Street Place,"Thames Exchange, 72, Queen Street Place, Vintry, City of London, Greater London, England, EC4R 1AG, United Kingdom",EC4R 1AG,54.0
1,51.517431,-0.082458,0,1,13,3,0,0,Liverpool Street,"Andaz Liverpool Street, 40, Liverpool Street, Bishopsgate, City of London, Greater London, England, EC2M 7QN, United Kingdom",EC2M 7QN,96.0
1,51.517431,-0.082458,1,3,13,0,1,0,Liverpool Street,"Andaz Liverpool Street, 40, Liverpool Street, Bishopsgate, City of London, Greater London, England, EC2M 7QN, United Kingdom",EC2M 7QN,21.0
1,51.512462,-0.076095,1,2,15,3,4,0,Vine Street,"Thai Square, Vine Street, Aldgate, City of London, Greater London, England, EC3N 2HS, United Kingdom",EC3N 2HS,18.0
1,51.513389,-0.080034,1,1,5,1,4,0,Leadenhall Street,"100, Leadenhall Street, Bishopsgate, City of London, Greater London, England, EC3A 4AA, United Kingdom",EC3A 4AA,6.0
1,51.51768,-0.078484,1,1,1,0,4,0,Middlesex Street,"123, Middlesex Street, Bishopsgate, City of London, Greater London, England, E1 7JJ, United Kingdom",E1 7JJ,12.0
1,51.512959,-0.094464,1,1,16,1,0,0,Watling Court,"Watling Court, Vintry, City of London, Greater London, England, EC4M 9BB, United Kingdom",EC4M 9BB,6.0
1,51.513581,-0.108418,1,1,13,1,0,0,Lombard Lane,"4-7, Lombard Lane, Blackfriars, City of London, Greater London, England, EC4Y 8AD, United Kingdom",EC4Y 8AD,130.0
1,51.509775,-0.085014,1,2,12,2,4,0,Monument Street,"Red Hat, 30-36, Monument Street, Cornhill, City of London, Greater London, England, EC3R 8NB, United Kingdom",EC3R 8NB,11.0
1,51.518511,-0.08531,1,1,6,1,5,0,Eldon Street,"Costa, 9, Eldon Street, Bishopsgate, City of London, Greater London, England, EC2M 7LS, United Kingdom",EC2M 7LS,1.0
1,51.5193,-0.093969,1,2,5,1,4,0,Lakeside Terrace,"Barbican Lake, Lakeside Terrace, Barbican, City of London, Greater London, England, EC2Y 8BD, United Kingdom",EC2Y 8BD,27.0
1,51.510671,-0.084284,1,2,15,3,1,0,Eastcheap,"Howden, 16, Eastcheap, Cornhill, City of London, Greater London, England, EC3M 1DE, United Kingdom",EC3M 1DE,2.0
0,51.510671,-0.084284,1,3,14,3,1,0,Eastcheap,"Howden, 16, Eastcheap, Cornhill, City of London, Greater London, England, EC3M 1DE, United Kingdom",EC3M 1DE,1.0
1,51.515033,-0.07825,0,1,14,3,1,0,Houndsditch,"37, Houndsditch, Aldgate, City of London, Greater London, England, EC3A 7DB, United Kingdom",EC3A 7DB,1.0
1,51.512598,-0.084967,1,4,15,3,0,0,Gracechurch Street,"20, Gracechurch Street, Cornhill, City of London, Greater London, England, EC3V 0BG, United Kingdom",EC3V 0BG,25.0
0,51.508066,-0.08778,1,2,5,1,1,0,King William Street,"London Bridge, King William Street, Cornhill, City of London, Greater London, England, EC4R 9AN, United Kingdom",EC4R 9AN,9.0
1,51.513769,-0.076833,0,1,7,1,4,0,Aldgate Square,"The Aldgate School, Aldgate Square, Aldgate, City of London, Greater London, England, EC3A 5DE, United Kingdom",EC3A 5DE,68.0
1,51.508066,-0.08778,1,1,5,1,0,0,King William Street,"London Bridge, King William Street, Cornhill, City of London, Greater London, England, EC4R 9AN, United Kingdom",EC4R 9AN,26.0
0,51.51442,-0.09472,1,4,17,4,0,0,Wood Street,"St Peter Cheap, Wood Street, Cheap, City of London, Greater London, England, EC2V 7WS, United Kingdom",EC2V 7WS,2.0
0,51.51442,-0.09472,1,4,17,4,1,0,Wood Street,"St Peter Cheap, Wood Street, Cheap, City of London, Greater London, England, EC2V 7WS, United Kingdom",EC2V 7WS,1.0
0,51.51442,-0.09472,1,4,17,4,1,0,Wood Street,"St Peter Cheap, Wood Street, Cheap, City of London, Greater London, England, EC2V 7WS, United Kingdom",EC2V 7WS,1.0
0,51.51442,-0.09472,1,4,17,4,1,0,Wood Street,"St Peter Cheap, Wood Street, Cheap, City of London, Greater London, England, EC2V 7WS, United Kingdom",EC2V 7WS,1.0
0,51.508066,-0.08778,1,1,13,1,0,0,King William Street,"London Bridge, King William Street, Cornhill, City of London, Greater London, England, EC4R 9AN, United Kingdom",EC4R 9AN,1.0
0,51.509876,-0.086278,1,4,17,4,1,0,Fish Street Hill,"30, Fish Street Hill, Cornhill, City of London, Greater London, England, EC3R 6AJ, United Kingdom",EC3R 6AJ,1.0
1,51.517297,-0.102412,1,1,13,1,0,0,Cock Lane,"Red Lion Buildings, 12, Cock Lane, West Smithfield, City of London, Greater London, England, EC1A 9BW, United Kingdom",EC1A 9BW,7.0
1,51.517297,-0.102412,1,1,15,3,1,0,Cock Lane,"Red Lion Buildings, 12, Cock Lane, West Smithfield, City of London, Greater London, England, EC1A 9BW, United Kingdom",EC1A 9BW,1.0
1,51.514158,-0.100179,1,2,15,3,1,0,Bishop's Court,"Angel's Wings, Bishop's Court, West Smithfield, City of London, Greater London, England, EC4M 7BQ, United Kingdom",EC4M 7BQ,9.0
0,51.525787,-0.105865,1,2,14,3,1,0,Woodbridge Street,"34, Woodbridge Street, Clerkenwell Green, Clerkenwell, London Borough of Islington, London, Greater London, England, EC1R 0HP, United Kingdom",EC1R 0HP,47.0
0,51.5075,-0.095542,1,1,13,3,1,0,Rose Alley,"Rose Alley, Bankside, The Borough, London Borough of Southwark, London, Greater London, England, SE1 9HS, United Kingdom",SE1 9HS,24.0
0,51.509414,-0.093791,1,2,14,3,0,0,Queen Street Place,"Southwark Bridge, Queen Street Place, Vintry, City of London, Greater London, England, EC4R 1AG, United Kingdom",EC4R 1AG,1.0
1,51.515504,-0.07627,0,2,5,1,4,0,Petticoat Square,"City Discount Stationery, Petticoat Square, Middlesex Street Estate, City of London, Greater London, England, E1 7AW, United Kingdom",E1 7AW,127.0
1,51.515504,-0.07627,0,2,5,1,4,0,Petticoat Square,"City Discount Stationery, Petticoat Square, Middlesex Street Estate, City of London, Greater London, England, E1 7AW, United Kingdom",E1 7AW,0.0
0,51.514151,-0.074958,1,1,15,3,4,0,Aldgate High Street,"Aldgate House, 33, Aldgate High Street, Aldgate, City of London, Greater London, England, EC3N 1DL, United Kingdom",EC3N 1DL,12.0
0,51.514151,-0.074958,1,1,15,3,4,0,Aldgate High Street,"Aldgate House, 33, Aldgate High Street, Aldgate, City of London, Greater London, England, EC3N 1DL, United Kingdom",EC3N 1DL,0.0
1,51.517244,-0.080376,1,1,14,3,1,1,Bishopsgate,"Tesco Express, 158-164, Bishopsgate, City of London, Greater London, England, EC2M 4LX, United Kingdom",EC2M 4LX,4.0
1,51.517244,-0.080376,1,1,14,3,1,1,Bishopsgate,"Tesco Express, 158-164, Bishopsgate, City of London, Greater London, England, EC2M 4LX, United Kingdom",EC2M 4LX,0.0
1,51.516814,-0.08162,1,2,13,0,6,0,Alderman's Walk,"St Botolph-without-Bishopsgate, Alderman's Walk, Bishopsgate, City of London, Greater London, England, EC2M 3TL, United Kingdom",EC2M 3TL,5.0
1,51.516814,-0.08162,1,2,13,0,6,0,Alderman's Walk,"St Botolph-without-Bishopsgate, Alderman's Walk, Bishopsgate, City of London, Greater London, England, EC2M 3TL, United Kingdom",EC2M 3TL,0.0
