,Date,Latitude,Longitude,Outcome linked to object of search,Object of search_Article for use in theft,Object of search_Articles for use in criminal damage,Object of search_Controlled drugs,Object of search_Crossbows,Object of search_Evidence of offences under the Act,Object of search_Firearms,Object of search_Offensive weapons,Object of search_Stolen goods
451,2020-07-15 08:30:46,51.514753,-0.082571,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
452,2020-07-16 03:02:18,51.5169,-0.084095,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,2020-07-16 03:02:18,51.5169,-0.084095,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,2020-07-16 03:11:17,51.518462,-0.093845,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
455,2020-07-16 03:11:17,51.518462,-0.093845,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
456,2020-07-16 04:22:38,51.513377,-0.096363,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
457,2020-07-16 04:22:38,51.513377,-0.096363,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
458,2020-07-16 06:44:42,51.517032,-0.089451,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
459,2020-07-16 06:44:42,51.517032,-0.089451,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
460,2020-07-17 01:47:14,51.514501,-0.089716,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,2020-07-17 01:47:14,51.514501,-0.089716,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,2020-07-19 01:01:44,51.516233,-0.077392,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,2020-07-19 01:01:44,51.516233,-0.077392,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,2020-07-20 07:52:09,51.513377,-0.096363,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
465,2020-07-20 07:52:09,51.513377,-0.096363,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
466,2020-07-20 09:35:16,51.514203,-0.094628,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,2020-07-20 09:35:16,51.514203,-0.094628,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,2020-07-21 00:12:46,51.520846,-0.100593,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
469,2020-07-21 00:12:46,51.520846,-0.100593,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
470,2020-07-21 00:38:57,51.519312,-0.103597,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
471,2020-07-21 00:38:57,51.519312,-0.103597,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
472,2020-07-21 02:04:57,51.519312,-0.103597,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
473,2020-07-21 02:04:57,51.519312,-0.103597,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
474,2020-07-21 03:38:38,51.509848,-0.104494,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
475,2020-07-21 03:38:38,51.509848,-0.104494,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
476,2020-07-21 06:32:00,51.511053,-0.075722,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
477,2020-07-21 06:32:00,51.511053,-0.075722,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
478,2020-07-22 02:40:00,51.520985,-0.078749,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
479,2020-07-22 02:40:00,51.520985,-0.078749,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
480,2020-07-22 02:41:41,51.506255,-0.074901,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
481,2020-07-22 02:41:41,51.506255,-0.074901,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
482,2020-07-22 05:00:16,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
483,2020-07-22 05:00:16,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
484,2020-07-22 08:00:38,51.516814,-0.08162,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
485,2020-07-22 08:00:38,51.516814,-0.08162,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
486,2020-07-22 09:05:18,51.515606,-0.094094,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
487,2020-07-22 09:05:18,51.515606,-0.094094,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
488,2020-07-22 09:18:26,51.516497,-0.094115,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,2020-07-22 09:18:26,51.516497,-0.094115,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,2020-07-23 11:26:32,51.521038,-0.078718,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
491,2020-07-23 11:26:32,51.521038,-0.078718,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
492,2020-07-24 00:14:06,51.517231,-0.079613,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
493,2020-07-24 00:14:06,51.517231,-0.079613,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
494,2020-07-24 00:45:44,51.517196,-0.085149,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
495,2020-07-24 00:45:44,51.517196,-0.085149,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
496,2020-07-24 01:23:41,51.518511,-0.08531,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
497,2020-07-24 01:23:41,51.518511,-0.08531,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
498,2020-07-24 01:41:10,51.517231,-0.079613,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
499,2020-07-24 01:41:10,51.517231,-0.079613,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
500,2020-07-24 08:24:45,51.513268,-0.100202,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,2020-07-24 08:24:45,51.513268,-0.100202,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,2020-07-25 01:31:22,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
503,2020-07-25 01:31:22,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
504,2020-07-25 01:43:47,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
505,2020-07-25 01:43:47,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
506,2020-07-25 03:28:22,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
507,2020-07-25 03:28:22,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
508,2020-07-25 03:31:41,51.510671,-0.084284,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,2020-07-25 03:31:41,51.510671,-0.084284,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2020-07-25 04:51:15,51.516814,-0.08162,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
511,2020-07-25 04:51:15,51.516814,-0.08162,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
512,2020-07-25 05:00:37,51.516814,-0.08162,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
513,2020-07-25 05:00:37,51.516814,-0.08162,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
514,2020-07-25 07:22:08,51.518262,-0.097053,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
515,2020-07-25 07:22:08,51.518262,-0.097053,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
516,2020-07-27 02:01:20,51.512888,-0.094482,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
517,2020-07-27 02:01:20,51.512888,-0.094482,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
518,2020-07-27 11:50:11,51.525234,-0.128521,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
519,2020-07-27 11:50:11,51.525234,-0.128521,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
520,2020-07-28 06:00:10,51.512027,-0.082527,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
521,2020-07-28 06:00:10,51.512027,-0.082527,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
522,2020-07-28 07:53:40,51.512027,-0.082527,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
523,2020-07-28 07:53:40,51.512027,-0.082527,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
524,2020-07-29 00:45:04,51.52331,-0.098342,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
525,2020-07-29 00:45:04,51.52331,-0.098342,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
526,2020-07-29 06:04:34,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
527,2020-07-29 06:04:34,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
528,2020-07-30 02:59:43,51.513769,-0.076833,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
529,2020-07-30 02:59:43,51.513769,-0.076833,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
530,2020-07-30 08:52:15,51.51539,-0.070437,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
531,2020-07-30 08:52:15,51.51539,-0.070437,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
532,2020-07-31 03:27:44,51.517032,-0.089451,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
533,2020-07-31 03:27:44,51.517032,-0.089451,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
534,2020-07-31 05:02:27,51.51768,-0.078484,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
535,2020-07-31 05:02:27,51.51768,-0.078484,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
536,2020-07-31 08:17:28,51.52051,-0.08158,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
537,2020-07-31 08:17:28,51.52051,-0.08158,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
538,2020-07-31 09:01:11,51.504764,-0.113192,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
539,2020-07-31 09:01:11,51.504764,-0.113192,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
540,2020-08-03 04:03:46,51.521038,-0.078718,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
541,2020-08-03 04:39:02,51.514203,-0.094628,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
542,2020-08-04 00:23:08,51.509532,-0.088843,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
543,2020-08-04 00:29:22,51.509532,-0.088843,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
544,2020-08-05 06:16:28,51.518864,-0.097562,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
545,2020-08-06 03:38:28,51.515606,-0.094094,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
546,2020-08-06 04:14:38,51.513447,-0.093493,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
547,2020-08-07 07:02:47,51.514763,-0.075508,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,2020-08-07 07:33:18,51.514367,-0.076592,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
549,2020-08-08 01:18:07,51.51792,-0.092628,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
550,2020-08-08 08:45:41,51.513389,-0.080034,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
551,2020-08-08 09:21:07,51.518864,-0.097562,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
552,2020-08-09 01:56:31,51.510868,-0.0969,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
553,2020-08-09 02:11:50,51.512387,-0.082512,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
554,2020-08-09 03:11:54,51.512387,-0.082512,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
555,2020-08-09 03:15:03,51.518864,-0.097562,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
556,2020-08-10 09:45:19,51.512147,-0.092077,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
557,2020-08-11 02:34:02,51.514457,-0.073849,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
558,2020-08-11 08:00:44,51.514203,-0.094628,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
559,2020-08-12 00:46:13,51.509848,-0.104494,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
560,2020-08-12 01:56:52,51.517244,-0.080376,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
561,2020-08-12 02:20:38,51.516351,-0.082965,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
562,2020-08-12 04:49:05,51.510494,-0.084983,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,2020-08-12 08:30:00,51.511794,-0.088042,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,2020-08-13 02:16:19,51.516347,-0.104887,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
565,2020-08-13 04:11:47,51.514203,-0.094628,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
566,2020-08-13 04:52:58,51.517244,-0.080376,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,2020-08-14 01:42:37,51.508066,-0.08778,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
568,2020-08-15 01:14:57,51.516767,-0.098572,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
569,2020-08-16 00:31:56,51.519703,-0.101649,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
570,2020-08-16 07:14:30,51.510795,-0.077578,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
571,2020-08-16 07:20:37,51.510795,-0.077578,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
572,2020-08-16 07:25:27,51.510795,-0.077578,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
573,2020-08-16 07:32:58,51.510795,-0.077578,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
574,2020-08-17 04:44:32,51.525017,-0.035504,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
575,2020-08-18 04:57:45,51.515331,-0.089364,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
576,2020-08-18 07:44:28,51.510014,-0.081516,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
577,2020-08-18 10:32:41,51.511923,-0.086624,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
578,2020-08-19 02:33:32,51.514203,-0.094628,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
579,2020-08-19 06:14:58,51.514461,-0.092268,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
580,2020-08-19 11:45:17,51.51768,-0.078484,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
581,2020-08-20 02:44:53,51.509848,-0.104494,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
582,2020-08-21 02:26:22,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
583,2020-08-21 02:38:28,51.52029,-0.078591,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
584,2020-08-22 02:01:58,51.518375,-0.10293,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,2020-08-22 05:11:02,51.517244,-0.080376,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
586,2020-08-24 03:43:06,51.519015,-0.086976,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,2020-08-24 04:30:13,51.513355,-0.089475,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,2020-08-24 07:42:07,51.513355,-0.089475,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,2020-08-25 04:37:10,51.512147,-0.092077,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
590,2020-08-27 03:41:38,51.513885,-0.102741,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
591,2020-08-27 10:08:01,51.513389,-0.080034,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
592,2020-08-28 00:14:47,51.517244,-0.080376,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
593,2020-08-28 09:27:18,51.51768,-0.078484,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
594,2020-08-28 10:30:22,51.51104,-0.113726,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
595,2020-08-29 04:02:38,51.516351,-0.082965,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
596,2020-08-29 06:47:41,51.516347,-0.104887,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
597,2020-08-31 02:45:22,51.509848,-0.104494,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
598,2020-08-31 03:32:53,51.516814,-0.08162,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,2020-08-31 03:41:43,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
600,2020-08-31 03:58:20,51.516814,-0.08162,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,2020-08-31 04:09:58,51.516814,-0.08162,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,2020-08-31 04:21:08,51.516814,-0.08162,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,2020-08-31 08:41:57,51.523637,-0.076532,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
604,2020-08-31 11:05:44,51.509848,-0.104494,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
605,2020-09-01 07:43:34,51.519812,-0.093933,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
606,2020-09-01 08:34:25,51.517149,-0.08776,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
607,2020-09-03 02:30:10,51.511625,-0.081549,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,2020-09-03 08:17:04,51.512598,-0.084967,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
609,2020-09-05 00:33:56,51.512108,-0.097973,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
610,2020-09-05 00:47:16,51.517149,-0.08776,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
611,2020-09-06 01:06:36,51.509757,-0.083386,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
612,2020-09-06 07:59:26,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
613,2020-09-08 01:28:05,51.514203,-0.094628,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
614,2020-09-08 01:31:30,51.514203,-0.094628,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
615,2020-09-08 11:51:09,51.516497,-0.094115,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
616,2020-09-09 05:20:13,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
617,2020-09-10 02:32:04,51.518864,-0.097562,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
618,2020-09-11 03:39:01,51.515033,-0.07825,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
619,2020-09-12 01:14:26,51.517058,-0.083296,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
620,2020-09-12 01:21:19,51.513114,-0.086272,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
621,2020-09-12 06:23:41,51.511133,-0.096659,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
622,2020-09-12 07:07:29,51.517058,-0.083296,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
623,2020-09-13 01:30:10,51.509547,-0.076031,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
624,2020-09-13 02:07:09,51.509547,-0.076031,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
625,2020-09-13 03:04:59,51.51768,-0.078484,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
626,2020-09-13 08:23:34,51.510795,-0.077578,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
627,2020-09-14 10:13:19,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
628,2020-09-15 05:34:46,51.517231,-0.079613,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
629,2020-09-16 00:22:54,51.517058,-0.083296,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
630,2020-09-16 08:05:28,51.514203,-0.094628,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,2020-09-17 06:12:07,51.517431,-0.082458,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
632,2020-09-17 06:55:10,51.517032,-0.089451,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
633,2020-09-17 09:18:30,51.506255,-0.074901,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
634,2020-09-17 11:18:33,51.514203,-0.094628,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
635,2020-09-18 00:46:44,51.517196,-0.085149,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
636,2020-09-18 05:01:39,51.511916,-0.076853,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
637,2020-09-18 05:28:08,51.513171,-0.077694,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
638,2020-09-18 05:34:05,51.511916,-0.076853,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
639,2020-09-18 08:22:48,51.513389,-0.080034,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
640,2020-09-21 01:38:12,51.516508,-0.079398,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
641,2020-09-21 05:10:29,51.517032,-0.089451,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
642,2020-09-21 07:10:20,51.509313,-0.07385,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
643,2020-09-22 03:33:03,51.511749,-0.108018,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
644,2020-09-23 10:32:10,51.512598,-0.084967,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
645,2020-09-24 00:34:15,51.517244,-0.080376,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,2020-09-24 01:01:14,51.515728,-0.078393,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
647,2020-09-24 05:39:20,51.510182,-0.092865,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,2020-09-24 05:59:12,51.515728,-0.078393,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
649,2020-09-26 00:27:39,51.509614,-0.079011,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
650,2020-09-27 00:22:49,51.516006,-0.080573,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
651,2020-09-28 01:01:53,51.516347,-0.104887,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
652,2020-09-28 06:13:25,51.513171,-0.077694,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
653,2020-09-28 06:55:59,51.510828,-0.086166,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
654,2020-09-29 01:44:43,51.516767,-0.098572,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
655,2020-09-29 02:50:40,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
656,2020-09-30 05:41:48,51.514203,-0.094628,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
657,2020-09-30 08:46:12,51.513389,-0.080034,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
658,2020-09-30 09:56:35,51.513389,-0.080034,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
659,2020-09-30 10:53:35,51.514203,-0.094628,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,2020-10-02 07:35:19,51.512598,-0.084967,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
661,2020-10-02 08:47:43,51.510795,-0.077578,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
662,2020-10-02 09:12:33,51.513377,-0.096363,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,2020-10-03 00:33:17,51.512678,-0.079444,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
664,2020-10-03 06:53:52,51.516347,-0.104887,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
665,2020-10-03 07:28:23,51.517244,-0.080376,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
666,2020-10-03 08:20:26,51.51265,-0.101452,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
667,2020-10-04 05:51:24,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
668,2020-10-04 06:12:31,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
669,2020-10-07 00:18:32,51.513928,-0.108231,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,2020-10-07 04:20:50,51.514203,-0.094628,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
671,2020-10-07 05:22:44,51.517244,-0.080376,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,2020-10-07 09:58:13,51.517244,-0.080376,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,2020-10-08 09:06:01,51.516347,-0.104887,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
674,2020-10-08 10:25:13,51.517231,-0.079613,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
675,2020-10-08 11:07:53,51.516814,-0.08162,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
676,2020-10-09 01:27:08,51.51953,-0.087084,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,2020-10-09 01:30:40,51.51953,-0.087084,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,2020-10-09 02:22:41,51.506255,-0.074901,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
679,2020-10-09 07:40:52,51.511812,-0.089698,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
680,2020-10-09 11:23:22,51.513447,-0.093493,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
681,2020-10-10 00:06:07,51.509313,-0.07385,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
